Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
62,0.0343,0.9909,0.3631,0.8784,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
63,0.0309,0.9931,0.3614,0.8797,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
64,0.0324,0.9921,0.3582,0.8819,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
65,0.0312,0.9917,0.3613,0.8806,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
66,0.0313,0.9916,0.3631,0.8767,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
67,0.0315,0.9934,0.3555,0.8789,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
68,0.0294,0.9933,0.3531,0.8797,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
69,0.0274,0.9938,0.3622,0.8771,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
70,0.0293,0.9928,0.3542,0.8815,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
71,0.0297,0.9939,0.3569,0.8784,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
72,0.0286,0.9926,0.3556,0.8784,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
73,0.0299,0.993,0.3596,0.8828,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
74,0.0307,0.9927,0.3659,0.8762,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
75,0.0297,0.9936,0.3599,0.8837,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
76,0.03,0.9925,0.3626,0.8771,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
77,0.0308,0.9915,0.3556,0.8837,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
78,0.033,0.9916,0.3647,0.8797,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
79,0.0268,0.9941,0.3641,0.8824,None,None,None,None,None,None,None,None,None,None,None,None,None,1.26
80,0.0306,0.9926,0.3547,0.8855,0.4158,0.8736,0.8692,0.8617,0.865,0.9652,0.8715,0.7747,0.8775,0.7035,0.9038,0.936,[[333   9   0   1   0   0   2]  [ 17 339  28   1   0   1   3]  [  0  18 251  43  11   1   0]  [  0   1  33 401  16   2   4]  [  0   2   7  35 121   6   1]  [  1   1   1   3   6 216  11]  [  0   1   6   2   1  12 322]],1.26
