Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
58,0.0942,0.9655,0.3355,0.8881,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
59,0.093,0.9671,0.3311,0.8925,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
60,0.0712,0.9754,0.3183,0.8947,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
61,0.0639,0.9794,0.3079,0.8916,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
62,0.0606,0.9793,0.3124,0.8947,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
63,0.0599,0.9803,0.3158,0.893,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
64,0.0658,0.9782,0.3146,0.8934,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
65,0.0562,0.9817,0.3139,0.8965,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
66,0.0593,0.9801,0.3119,0.8974,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
67,0.0543,0.9832,0.3223,0.8974,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
68,0.0527,0.9834,0.316,0.8947,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
69,0.0565,0.9803,0.32,0.8956,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
70,0.0534,0.9827,0.3083,0.8982,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
71,0.054,0.9835,0.3161,0.8965,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
72,0.0521,0.9829,0.3157,0.8974,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
73,0.0561,0.9825,0.3259,0.8903,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
74,0.0536,0.9832,0.3192,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
75,0.053,0.9844,0.3241,0.8969,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
76,0.0549,0.9842,0.3297,0.8925,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
77,0.0535,0.9836,0.3241,0.8952,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
78,0.0482,0.9841,0.3284,0.8938,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
79,0.0504,0.9855,0.3233,0.8978,None,None,None,None,None,None,None,None,None,None,None,None,None,48.19
80,0.0519,0.984,0.3242,0.8943,0.3822,0.8837,0.885,0.8772,0.8805,0.9565,0.8689,0.7932,0.8972,0.7791,0.9331,0.9128,[[330  13   0   1   0   0   1]  [ 17 338  31   2   0   1   0]  [  0  19 257  43   5   0   0]  [  0   2  33 410   9   0   3]  [  0   1  12  19 134   5   1]  [  0   1   3   2   5 223   5]  [  0   2   3   5   2  18 314]],48.19
