Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
51,0.2194,0.9168,0.486,0.8419,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
52,0.2117,0.9168,0.4917,0.8379,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
53,0.2088,0.9181,0.4962,0.8348,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
54,0.2101,0.9159,0.4872,0.8441,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
55,0.2042,0.9181,0.495,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
56,0.2047,0.921,0.5214,0.8379,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
57,0.2052,0.9184,0.5001,0.8392,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
58,0.1997,0.9224,0.5024,0.8405,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
59,0.1969,0.9231,0.4997,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
60,0.1746,0.9338,0.4878,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
61,0.1681,0.9372,0.4895,0.8489,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
62,0.1663,0.9395,0.4966,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
63,0.1661,0.9367,0.5024,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
64,0.1659,0.9378,0.4999,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
65,0.1622,0.9391,0.506,0.8489,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
66,0.1653,0.9392,0.5133,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
67,0.1641,0.9367,0.5057,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
68,0.1628,0.9377,0.5098,0.8467,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
69,0.1588,0.9419,0.5166,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
70,0.1561,0.9417,0.5128,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
71,0.1561,0.9391,0.5135,0.8471,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
72,0.1571,0.9407,0.5142,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
73,0.158,0.9406,0.5174,0.8471,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
74,0.1584,0.9411,0.5205,0.8454,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
75,0.1581,0.9401,0.5202,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
76,0.1563,0.9396,0.5277,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
77,0.155,0.9432,0.5227,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
78,0.158,0.9413,0.5244,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
79,0.154,0.9415,0.522,0.8467,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
80,0.1526,0.9418,0.5283,0.8467,0.5036,0.8419,0.8366,0.8231,0.8266,0.9623,0.8792,0.8148,0.7899,0.5523,0.8536,0.9099,[[332  11   0   0   0   2   0]  [ 15 342  31   0   0   0   1]  [  0  22 264  31   4   3   0]  [  0   5  66 361  14   6   5]  [  0   2  24  36  95  14   1]  [  0   1   4   4  12 204  14]  [  0   6   1   5   1  18 313]],85.8
