Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
1,1.6063,0.4657,1.0819,0.5899,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
2,0.9806,0.6122,0.915,0.6392,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
3,0.876,0.653,0.8218,0.6885,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
4,0.8024,0.6777,0.7447,0.7225,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
5,0.7703,0.6952,0.7009,0.7348,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
6,0.7214,0.7152,0.7358,0.707,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
7,0.6951,0.7221,0.6378,0.7542,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
8,0.6603,0.7401,0.6483,0.7533,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
9,0.6422,0.7436,0.6142,0.7586,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
10,0.6194,0.7551,0.6286,0.7595,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
11,0.607,0.7574,0.6424,0.7493,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
12,0.5861,0.7663,0.6112,0.7621,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
13,0.5674,0.7738,0.626,0.7705,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
14,0.5488,0.7825,0.5673,0.7789,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
15,0.5436,0.7838,0.5883,0.7643,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
16,0.5321,0.7897,0.5273,0.7982,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
17,0.5165,0.7933,0.5284,0.7925,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
18,0.5099,0.7975,0.5773,0.7868,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
19,0.496,0.8056,0.5413,0.7899,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
20,0.4857,0.8082,0.5867,0.7696,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
21,0.4691,0.812,0.5226,0.8035,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
22,0.4751,0.8127,0.6822,0.7441,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
23,0.4734,0.8133,0.5351,0.7978,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
24,0.4544,0.8202,0.499,0.8053,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
25,0.4486,0.8173,0.5042,0.7965,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
26,0.4371,0.8316,0.5206,0.8022,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
27,0.4436,0.8198,0.4983,0.8062,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
28,0.42,0.8336,0.5648,0.7855,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
29,0.4203,0.8324,0.505,0.8088,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
30,0.323,0.8744,0.4278,0.8388,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
31,0.2966,0.8826,0.424,0.8414,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
32,0.2815,0.8898,0.4294,0.8419,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
33,0.2751,0.8916,0.4207,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
34,0.2709,0.8946,0.4256,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
35,0.2691,0.8933,0.4278,0.8427,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
36,0.2666,0.8939,0.4416,0.8419,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
37,0.2598,0.8959,0.4375,0.8392,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
38,0.256,0.9009,0.4387,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
39,0.2527,0.8993,0.4442,0.8388,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
40,0.2501,0.9014,0.4424,0.8374,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
41,0.2466,0.903,0.4386,0.8423,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
42,0.2521,0.898,0.4403,0.8357,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
43,0.2394,0.906,0.4291,0.8427,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
44,0.2389,0.9038,0.4438,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
45,0.2351,0.905,0.4549,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
46,0.2361,0.9062,0.4477,0.8374,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
47,0.23,0.9086,0.4335,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
48,0.2307,0.907,0.4541,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
49,0.2281,0.9099,0.4653,0.833,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
50,0.2225,0.9135,0.4526,0.8379,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
51,0.2241,0.9109,0.4447,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
52,0.2187,0.9126,0.4622,0.841,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
53,0.2227,0.9123,0.4631,0.8396,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
54,0.2155,0.9157,0.4549,0.8423,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
55,0.2168,0.9148,0.4704,0.8379,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
56,0.2159,0.9147,0.4476,0.8454,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
57,0.2126,0.9164,0.4462,0.8449,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
58,0.2088,0.9196,0.4588,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
59,0.2089,0.9186,0.4766,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
60,0.1853,0.9299,0.4517,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
61,0.1755,0.9324,0.4566,0.8449,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
62,0.1715,0.9352,0.4605,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
63,0.1685,0.9367,0.4667,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
64,0.1693,0.9356,0.4684,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
65,0.1723,0.9347,0.4674,0.8511,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
66,0.1736,0.9333,0.4695,0.8502,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
67,0.1685,0.9348,0.4738,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
68,0.1653,0.9339,0.4817,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
69,0.1718,0.9324,0.4772,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
70,0.1647,0.9351,0.4836,0.8427,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
71,0.1667,0.9355,0.481,0.8502,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
72,0.1653,0.9358,0.4845,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
73,0.1657,0.9383,0.4857,0.8467,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
74,0.1696,0.9326,0.4831,0.8454,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
75,0.1657,0.9345,0.4854,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
76,0.1627,0.9352,0.4903,0.8467,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
77,0.1642,0.9365,0.4881,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
78,0.1599,0.9367,0.4878,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
79,0.1643,0.9371,0.4896,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,85.8
80,0.1649,0.9373,0.4947,0.8467,0.5307,0.8374,0.8285,0.8291,0.8283,0.9536,0.8303,0.75,0.8009,0.6802,0.8787,0.9099,[[329  14   1   0   0   1   0]  [ 25 323  35   4   0   2   0]  [  0  15 243  54   8   4   0]  [  0   2  47 366  34   4   4]  [  0   3  15  24 117  13   0]  [  0   1   5   3   8 210  12]  [  1   3   0   6   1  20 313]],85.8
