Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
35,0.3023,0.8827,0.3241,0.87,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
36,0.3037,0.8796,0.3142,0.8762,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
37,0.2933,0.8828,0.3182,0.8727,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
38,0.2868,0.8859,0.3162,0.8736,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
39,0.2944,0.8849,0.3211,0.8727,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
40,0.2871,0.8856,0.3166,0.8749,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
41,0.2844,0.8873,0.3268,0.8692,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
42,0.286,0.8882,0.3158,0.8775,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
43,0.2787,0.89,0.3148,0.878,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
44,0.2761,0.891,0.3176,0.8718,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
45,0.2731,0.8927,0.3095,0.8762,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
46,0.2743,0.8927,0.3128,0.8775,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
47,0.2738,0.8958,0.3092,0.8749,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
48,0.274,0.8907,0.3093,0.8815,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
49,0.2664,0.8944,0.3101,0.8771,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
50,0.2715,0.8933,0.3166,0.8705,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
51,0.2587,0.8959,0.3149,0.8744,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
52,0.2602,0.8948,0.308,0.878,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
53,0.2624,0.896,0.3081,0.8775,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
54,0.2502,0.8995,0.3097,0.8771,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
55,0.2568,0.8997,0.3177,0.8705,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
56,0.253,0.9002,0.3064,0.8802,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
57,0.2502,0.8994,0.3022,0.8841,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
58,0.2453,0.9036,0.2925,0.885,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
59,0.2456,0.9043,0.3116,0.8784,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
60,0.2301,0.9113,0.2948,0.8855,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
61,0.2165,0.9151,0.2945,0.8828,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
62,0.2209,0.9147,0.2955,0.8819,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
63,0.2152,0.9184,0.2897,0.8863,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
64,0.2209,0.9135,0.293,0.8863,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
65,0.2238,0.9122,0.2915,0.8841,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
66,0.2139,0.9156,0.2901,0.8894,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
67,0.2098,0.919,0.2918,0.8885,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
68,0.2143,0.9148,0.2898,0.8846,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
69,0.2156,0.916,0.29,0.8846,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
70,0.2092,0.9173,0.2916,0.885,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
71,0.2185,0.9149,0.2892,0.8872,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
72,0.2139,0.9171,0.292,0.8859,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
73,0.2112,0.9157,0.2927,0.8868,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
74,0.2153,0.9181,0.2924,0.8855,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
75,0.2088,0.9207,0.2933,0.8833,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
76,0.2122,0.9169,0.2938,0.8815,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
77,0.212,0.9176,0.2911,0.8899,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
78,0.2094,0.9183,0.2923,0.8833,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
79,0.2076,0.9176,0.2956,0.8863,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
80,0.205,0.9178,0.2915,0.8855,0.3215,0.8833,0.8802,0.8736,0.8766,0.9652,0.892,0.784,0.8731,0.7326,0.9205,0.9477,[[333  11   0   1   0   0   0]  [ 11 347  28   2   0   1   0]  [  0  15 254  46   9   0   0]  [  0   1  34 399  20   1   2]  [  0   3  11  26 126   5   1]  [  1   0   2   2   2 220  12]  [  0   1   2   3   1  11 326]],6.32
