Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
56,0.3316,0.8674,0.3894,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
57,0.3327,0.8674,0.4158,0.8339,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
58,0.3276,0.8711,0.3906,0.8419,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
59,0.3268,0.8701,0.4059,0.8388,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
60,0.2969,0.886,0.3768,0.8467,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
61,0.2908,0.8865,0.3684,0.852,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
62,0.2921,0.8873,0.372,0.8498,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
63,0.288,0.8889,0.3681,0.8515,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
64,0.2869,0.8892,0.3716,0.8524,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
65,0.2876,0.8894,0.3718,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
66,0.2867,0.8893,0.3715,0.8498,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
67,0.2828,0.8917,0.3773,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
68,0.2871,0.8886,0.3714,0.8515,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
69,0.2851,0.891,0.3756,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
70,0.2813,0.8915,0.3709,0.8533,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
71,0.2823,0.8925,0.3723,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
72,0.2788,0.8934,0.3743,0.8471,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
73,0.2833,0.8885,0.3703,0.8524,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
74,0.2798,0.8918,0.3769,0.8449,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
75,0.2824,0.8917,0.3744,0.8507,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
76,0.2791,0.8906,0.3778,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
77,0.2797,0.8926,0.3722,0.8524,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
78,0.2788,0.8933,0.3759,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
79,0.2782,0.8923,0.372,0.8542,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
80,0.2786,0.8908,0.3806,0.8489,0.4245,0.8458,0.837,0.8318,0.8339,0.9739,0.8483,0.7562,0.8249,0.6512,0.841,0.9273,[[336   8   0   1   0   0   0]  [ 22 330  30   4   0   0   3]  [  0  17 245  48  12   1   1]  [  0   3  44 377  28   3   2]  [  0   0  15  38 112   6   1]  [  2   1   3   7  13 201  12]  [  2   2   2   2   2  15 319]],87.57
