Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
19,0.5032,0.8081,0.5744,0.7696,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
20,0.4863,0.8158,0.5629,0.7736,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
21,0.4696,0.8209,0.5618,0.7881,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
22,0.4707,0.8224,0.528,0.7907,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
23,0.4587,0.826,0.5272,0.8,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
24,0.448,0.8314,0.5271,0.7938,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
25,0.4422,0.8343,0.4853,0.8084,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
26,0.4394,0.8339,0.5224,0.789,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
27,0.4505,0.8289,0.5641,0.774,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
28,0.4404,0.8292,0.5286,0.7974,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
29,0.4404,0.8349,0.5011,0.8022,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
30,0.3582,0.8629,0.4429,0.8233,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
31,0.3342,0.874,0.4376,0.8286,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
32,0.3235,0.8783,0.4319,0.8251,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
33,0.3172,0.8802,0.4293,0.8313,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
34,0.3175,0.8787,0.43,0.8352,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
35,0.3105,0.8834,0.4249,0.8308,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
36,0.3065,0.8815,0.4208,0.8366,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
37,0.3067,0.8844,0.4249,0.83,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
38,0.2977,0.8877,0.4342,0.8308,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
39,0.3021,0.8878,0.414,0.8335,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
40,0.3019,0.8865,0.4241,0.8322,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
41,0.2918,0.891,0.4237,0.8366,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
42,0.295,0.8895,0.4136,0.8392,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
43,0.2925,0.8881,0.4131,0.8405,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
44,0.2927,0.8895,0.4214,0.8383,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
45,0.2857,0.8918,0.4221,0.8322,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
46,0.29,0.8901,0.4107,0.8383,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
47,0.2886,0.892,0.4442,0.8256,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
48,0.2846,0.8926,0.4224,0.8335,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
49,0.2827,0.8935,0.4295,0.8286,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
50,0.283,0.8934,0.4123,0.8414,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
51,0.2863,0.891,0.4068,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
52,0.2801,0.8933,0.4148,0.8339,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
53,0.2792,0.893,0.4026,0.8423,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
54,0.2765,0.8934,0.4068,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
55,0.2705,0.899,0.4119,0.8405,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
56,0.2748,0.8956,0.415,0.8405,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
57,0.2745,0.8958,0.4146,0.8392,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
58,0.2737,0.8991,0.4099,0.8419,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
59,0.2734,0.8969,0.4029,0.8449,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
60,0.2538,0.9051,0.3957,0.8502,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
61,0.2582,0.9037,0.3957,0.8498,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
62,0.252,0.906,0.3946,0.8515,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
63,0.2497,0.9034,0.3946,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
64,0.2487,0.9073,0.3954,0.8515,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
65,0.2499,0.9079,0.3957,0.8515,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
66,0.2544,0.9023,0.3938,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
67,0.2522,0.9066,0.3953,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
68,0.2486,0.9058,0.3933,0.8471,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
69,0.2478,0.9071,0.3953,0.8498,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
70,0.2451,0.9084,0.395,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
71,0.2488,0.9071,0.3929,0.8507,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
72,0.2511,0.9041,0.3946,0.8471,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
73,0.2495,0.9091,0.396,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
74,0.2473,0.9086,0.3929,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
75,0.2466,0.9077,0.3947,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
76,0.246,0.9083,0.3942,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
77,0.2455,0.9097,0.3927,0.8529,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
78,0.2433,0.909,0.3952,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
79,0.2482,0.9066,0.3916,0.8524,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
80,0.2487,0.9075,0.3925,0.8498,0.4174,0.8414,0.8389,0.8298,0.8337,0.9565,0.838,0.7315,0.8359,0.6802,0.8536,0.9128,[[330  13   2   0   0   0   0]  [ 20 326  38   3   0   0   2]  [  0  22 237  58   5   1   1]  [  0   3  45 382  20   5   2]  [  0   3  11  30 117  10   1]  [  3   2   3   4  10 204  13]  [  2   5   1   6   0  16 314]],27.52
