Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
1,1.3729,0.4773,1.1086,0.5841,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
2,1.1131,0.5684,0.9939,0.6229,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
3,0.9775,0.6222,0.9235,0.6423,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
4,0.8907,0.6504,0.7923,0.6872,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
5,0.8567,0.6726,0.7578,0.7128,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
6,0.8146,0.6834,0.7848,0.6943,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
7,0.7646,0.6977,0.7768,0.6978,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
8,0.7228,0.7221,0.6587,0.7537,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
9,0.6951,0.7328,0.6888,0.7454,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
10,0.692,0.7293,0.6322,0.7577,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
11,0.6778,0.7346,0.581,0.7828,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
12,0.6627,0.7419,0.7064,0.7269,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
13,0.6487,0.7439,0.607,0.7722,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
14,0.633,0.7557,0.6519,0.7529,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
15,0.62,0.7604,0.7387,0.7194,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
16,0.6068,0.7647,0.5627,0.7885,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
17,0.6134,0.7617,0.5767,0.7731,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
18,0.5946,0.7695,0.6266,0.7524,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
19,0.5921,0.7715,0.5726,0.7705,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
20,0.5696,0.7787,0.6249,0.7515,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
21,0.5559,0.7873,0.6303,0.7617,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
22,0.572,0.7778,0.5224,0.7987,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
23,0.5414,0.7873,0.5836,0.7762,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
24,0.5435,0.7934,0.5645,0.7793,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
25,0.536,0.7926,0.5208,0.7868,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
26,0.5458,0.7882,0.5086,0.8022,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
