Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
50,0.3588,0.8634,0.4109,0.8317,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
51,0.3655,0.8583,0.4028,0.8352,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
52,0.3551,0.8618,0.4016,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
53,0.3553,0.8601,0.403,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
54,0.357,0.8635,0.4007,0.8392,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
55,0.3564,0.8598,0.407,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
56,0.3486,0.8659,0.4109,0.841,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
57,0.3529,0.8626,0.407,0.8352,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
58,0.3471,0.8666,0.4209,0.8366,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
59,0.3521,0.863,0.3982,0.841,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
60,0.335,0.8711,0.3886,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
61,0.3299,0.8698,0.3899,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
62,0.3279,0.8744,0.3914,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
63,0.3288,0.8709,0.3878,0.8441,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
64,0.3307,0.872,0.3874,0.8423,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
65,0.3318,0.8691,0.3877,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
66,0.3291,0.8721,0.3859,0.8449,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
67,0.3232,0.8758,0.3858,0.8441,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
68,0.324,0.8741,0.3864,0.8436,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
69,0.3232,0.8732,0.389,0.8441,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
70,0.3265,0.8722,0.3876,0.8441,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
71,0.3252,0.8758,0.3844,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
72,0.3281,0.8719,0.3856,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
73,0.328,0.8745,0.3839,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
74,0.3252,0.873,0.3848,0.8454,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
75,0.3284,0.8698,0.3828,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
76,0.3188,0.8786,0.3849,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
77,0.3264,0.8775,0.3877,0.8432,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
78,0.3255,0.8728,0.3836,0.8507,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
79,0.3237,0.8745,0.3829,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,27.52
80,0.3203,0.8761,0.3848,0.8445,0.4117,0.837,0.8302,0.8195,0.8237,0.9594,0.8663,0.6975,0.8293,0.5988,0.8577,0.9273,[[331  13   1   0   0   0   0]  [ 19 337  26   3   0   0   4]  [  0  25 226  64   7   1   1]  [  0   5  44 379  20   6   3]  [  0   3  10  38 103  17   1]  [  2   2   3   6   9 205  12]  [  1   2   1   4   2  15 319]],27.52
